id,x,y,cluster_id
682704259083677696,-52.083518981933594,-6.240272521972656,0
682658924248600576,-37.71739196777344,5.2129106521606445,4
682605728583016448,-18.38509178161621,-34.23128890991211,1
682322513414746112,26.741317749023438,25.773242950439453,1
682289288491470848,-31.256620407104492,-22.0173397064209,1
681953670733389824,-40.46234893798828,13.828367233276367,5
681935667774013440,-26.312522888183594,-33.532798767089844,4
681602161499832320,5.012303352355957,-47.246700286865234,1
680776410592620544,-27.031755447387695,6.752583026885986,4
680472238030622720,-36.910194396972656,-50.874996185302734,2
680453683507679232,-42.47939682006836,-46.9871940612793,6
680114142318084096,-1.4861054420471191,-40.39837646484375,1
679368124035178496,-27.011451721191406,7.146926403045654,5
679335998203957248,-19.064537048339844,-33.08330535888672,4
679053540388675584,-52.88853073120117,-27.930274963378906,4
679018370851864576,-31.379791259765625,-26.80225372314453,4
678985546887135232,58.09965515136719,-38.046199798583984,3
678672391053029376,-33.44122314453125,-21.622880935668945,1
678287427736178688,16.82554054260254,-14.756552696228027,2
677984091564707840,-25.303335189819336,-29.682924270629883,4
677894061374570496,-32.4130859375,-26.359514236450195,4
677700362049056768,-25.3530330657959,-29.780527114868164,1
677620828335247360,-31.952178955078125,-27.10870933532715,4
677218509982535680,14.846346855163574,27.706037521362305,1
677200884221149184,17.705514907836914,21.179107666015625,1
676888875248160768,10.842119216918945,-3.443997383117676,1
676860650103017472,12.012033462524414,27.675556182861328,5
676831371159973888,-39.794498443603516,-7.43652868270874,4
676507151389483008,-7.047543525695801,13.489632606506348,5
676160333678034944,-33.35699462890625,-13.492460250854492,4
675744353667702784,18.826265335083008,22.287761688232422,1
674703896695017472,37.34773635864258,-13.121192932128906,7
674684906341982208,18.898101806640625,24.418590545654297,1
674379456329289728,-12.114372253417969,-8.809983253479004,7
674348222756708352,-11.783387184143066,-9.071089744567871,1
674013288422739968,-22.06686019897461,-8.995710372924805,4
673934003343257600,-19.485435485839844,-10.764250755310059,4
673668826412638208,21.241039276123047,-34.591060638427734,1
673240369543446528,-14.31334114074707,20.359201431274414,4
672898258226700288,37.944278717041016,26.314733505249023,5
672134627151052800,17.12240219116211,21.256242752075195,1
672091983679127552,17.92257308959961,30.6015682220459,4
671832887516250112,9.083810806274414,-30.845134735107422,1
671467233923702784,-34.776390075683594,-16.932985305786133,4
671420677099003904,-21.93865203857422,-15.6685209274292,4
670337957505536000,-32.34515380859375,-24.985107421875,1
670307637238431744,19.843910217285156,31.048316955566406,1
670276607555317760,-17.897926330566406,-57.328800201416016,6
669936019849027584,-40.71104431152344,29.521820068359375,0
669920776959737856,-8.130685806274414,29.489925384521484,5
668901166638501888,-27.1234188079834,-17.853193283081055,4
668867849528578048,-33.24065399169922,-18.563650131225586,7
667863774171258880,35.305397033691406,-25.944738388061523,3
667828815058472960,-46.66602325439453,-50.064353942871094,6
667788216230129664,57.395320892333984,-37.69594192504883,3
667763772094836736,5.483191013336182,6.499607086181641,1
667742813812039680,18.18355941772461,30.446435928344727,5
667474195660435456,0.31965819001197815,37.553531646728516,5
667398702571515904,4.490589618682861,7.239921569824219,4
667129384931840000,-32.854713439941406,-23.94972038269043,4
667014181800026112,18.856996536254883,21.655780792236328,1
666693873218035712,44.48333740234375,-13.768869400024414,7
666654683709206528,18.974756240844727,31.404542922973633,7
665246453472759808,56.35601043701172,25.860837936401367,7
