id,x,y,cluster_id
682704259083677696,35.84164810180664,-36.58330154418945,2
682658924248600576,31.04181480407715,-21.618894577026367,6
682605728583016448,-4.633922576904297,-39.47671890258789,4
682322513414746112,-7.518433570861816,57.784912109375,4
682289288491470848,12.222728729248047,-34.62038803100586,4
681953670733389824,35.964046478271484,-16.255413055419922,7
681935667774013440,3.2614643573760986,-42.27786636352539,6
681602161499832320,-49.56760787963867,18.595029830932617,4
680776410592620544,13.730213165283203,-24.923059463500977,6
680472238030622720,-2.7627248764038086,-64.70101165771484,1
680453683507679232,-0.21366176009178162,-70.24745178222656,3
680114142318084096,-14.554237365722656,66.08441162109375,4
679368124035178496,13.648747444152832,-24.194780349731445,7
679335998203957248,-3.815595865249634,-40.05937957763672,4
679053540388675584,16.509668350219727,-60.8891487121582,6
679018370851864576,9.448567390441895,-38.684417724609375,6
678985546887135232,-70.40192413330078,-22.758567810058594,5
678672391053029376,11.762301445007324,-36.524932861328125,4
678287427736178688,-22.68646240234375,11.279150009155273,1
677984091564707840,0.8098509907722473,-36.826904296875,4
677894061374570496,8.295392036437988,-38.286224365234375,6
677700362049056768,0.7732675671577454,-36.910911560058594,4
677620828335247360,9.199880599975586,-39.01715087890625,6
677218509982535680,-3.9571752548217773,39.946258544921875,4
677200884221149184,-1.0769822597503662,39.89353942871094,4
676888875248160768,4.773194789886475,62.105682373046875,4
676860650103017472,9.562658309936523,27.593284606933594,7
676831371159973888,4.701972484588623,-33.88173294067383,6
676507151389483008,12.501871109008789,8.232359886169434,7
676160333678034944,4.806386947631836,62.11687088012695,6
675744353667702784,-2.8383872509002686,41.003753662109375,4
674703896695017472,-15.729398727416992,57.23663330078125,0
674684906341982208,-0.5841913819313049,50.83395767211914,4
674379456329289728,2.052964687347412,-7.871618270874023,0
674348222756708352,1.5826529264450073,-7.693730354309082,4
674013288422739968,9.75739860534668,-11.911723136901855,6
673934003343257600,37.039608001708984,6.007108211517334,7
673668826412638208,-30.69659423828125,29.444509506225586,4
673240369543446528,17.7485294342041,11.335515975952148,6
672898258226700288,5.248894214630127,32.16154479980469,7
672134627151052800,-0.615119993686676,39.362850189208984,4
672091983679127552,-3.636866331100464,48.43391418457031,7
671832887516250112,-8.347217559814453,44.866207122802734,4
671467233923702784,20.83257484436035,-38.40289306640625,4
671420677099003904,-6.307105541229248,52.11375427246094,6
670337957505536000,7.999562740325928,-36.837158203125,4
670307637238431744,-3.588921070098877,50.3232421875,4
670276607555317760,-28.07445526123047,-48.323646545410156,3
669936019849027584,47.47770690917969,-7.619823932647705,2
669920776959737856,29.13817024230957,29.999372482299805,7
668901166638501888,4.877060890197754,-25.294540405273438,6
668867849528578048,-1.2973273992538452,62.868045806884766,0
667863774171258880,-21.573822021484375,-16.4222412109375,5
667828815058472960,3.1961007118225098,-61.185848236083984,3
667788216230129664,-69.60993957519531,-22.76569938659668,4
667763772094836736,-4.097992420196533,62.4157829284668,4
667742813812039680,-3.740309238433838,48.52873229980469,7
667474195660435456,19.742412567138672,13.139042854309082,7
667398702571515904,-2.2322516441345215,61.54558563232422,6
667129384931840000,8.347421646118164,-35.76809310913086,6
667014181800026112,-2.6899867057800293,42.08455276489258,4
666693873218035712,-20.686933517456055,58.82217788696289,0
666654683709206528,-5.0901079177856445,49.93220901489258,0
665246453472759808,-40.02679443359375,-41.98918914794922,0
665220606317559808,-5.1076483726501465,57.529388427734375,0
664509532438192128,12.457963943481445,-64.74105834960938,7
664482922519392256,-54.78525924682617,29.10540771484375,1
664223869327253504,-62.81192398071289,-7.900402069091797,5
663840932819836928,44.22605514526367,-3.526500940322876,2
663840657371459584,54.871944427490234,-9.045302391052246,2
663840377154215936,8.508172035217285,6.432077884674072,7
